grupo,1. Los proyectos o ideas nuevas me distraen de proyectos o ideas que ten¡a desde antes.,"2. Los ¢bstaculos no me desaniman
","3. Estuve concentrado en una idea o proyecto por un corto tiempo, pero despu‚s perd¡ inter‚s ","4. Trabajo duro
","5. Con frecuencia me propongo un objetivo, pero luego trato de cumplir un objetivo diferente",6. Me resulta dificil mantener mi atenci¢n en proyectos que duran m s all  de algunos meses en terminar,7. Soy chambeador(a),p8_apostarmil,p9_batepelota,p10_tandacorto,p11_tandalargo,p12_retornodeposito,p13_preciosbajan,escol,p15_estadocivil,16. ¨Cu les de los siguientes grupos de personas dependen de usted?,p16_1menores,p16_2adulmay,p16_3otros,ESTATUS Tel Casa,Estatus Celular,Status,edad,hijos,statusempleo,genero,celular,lineafija,Status de residencia,Ingresos comprobados,Ingresos no comprobados,Prestamos con Provident,Prestamos activos,Monto de los prestamos activos,Total a Pagar,Monto atrasado,Pago semanal,SCelular,STelCasa,SResidencia,Genero
Low Arrear,,,,,,,,,,,,,,,,,,,,,Ocupado,No realizada,39,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,7000,2,1,3700,6993,-222,222,1,0,1,0
Low Arrear,4. De acuerdo,2. Desacuerdo,3. Indiferente,5.Totalmente de acuerdo,4. De acuerdo,2. Desacuerdo,5.Totalmente de acuerdo,600.00,10.00,1,1,1800.00,FALSO,3ro Secundaria,Uni¢n Libre,,2,0,1,,Efectiva,Completa,27,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,6000,2,1,4000,7920,1420,192,1,0,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,32,1,Empleado tiempo completo,FE,Y,N,Renta,0,7000,5,1,2500,5150,2500,100,1,0,2,1
Low Arrear,4. De acuerdo,2. Desacuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,3. Indiferente,4. De acuerdo,5.Totalmente de acuerdo,500.00,10.00,1,1,1060.00,FALSO,2do Preparatoria,Casado,,2,1,0,,Efectiva,Completa,67,0,Empleado tiempo completo,MA,Y,N,Propietario,0,7000,4,2,19500,40170,5460,780,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,36,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,4000,1,1,4900,9702,4132,235.2,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,29,0,Empleado tiempo completo,FE,Y,N,Vive con padres,9000,3000,4,2,9000,18540,8868,360,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,,No realizada,48,0,Empleado tiempo completo,MA,N,Y,Propietario,0,8000,2,1,9500,19570,6090,380,0,1,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,50,2,Empleado tiempo completo,FE,Y,N,Propietario,3000,5000,1,1,4900,9702,3323,235.2,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,61,0,Empleado tiempo completo,FE,Y,N,Propietario,8000,0,1,1,6000,11880,4500,288,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No quizo particpar,No realizada,52,0,Empleado tiempo completo,FE,Y,N,Vive con padres,5200,0,1,1,4000,7920,4110,192,1,0,1,1
Low Arrear,2. Desacuerdo,2. Desacuerdo,3. Indiferente,5.Totalmente de acuerdo,2. Desacuerdo,3. Indiferente,5.Totalmente de acuerdo,1000.00,10.00,1,1,1800.00,FALSO,3ro Preparatoria,Casado,,2,0,0,,Efectiva,Completa,47,2,Empleado tiempo completo,MA,Y,N,Vive con padres,0,2500,1,1,5000,9900,5980,240,1,0,1,0
Low Arrear,4. De acuerdo,4. De acuerdo,2. Desacuerdo,4. De acuerdo,5.Totalmente de acuerdo,4. De acuerdo,5.Totalmente de acuerdo,400.00,100.00,2,2,12000.00,VERDADERO,6to Primaria,Casado,,0,1,1,,Efectiva,Completa,28,0,Empleado tiempo completo,MA,Y,N,Vive con padres,5000,0,1,1,2500,4725,2630,150,1,0,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,27,0,Empleado tiempo completo,FE,Y,N,Vive con padres,6000,0,9,1,2500,5150,1570,100,1,0,1,1
Low Arrear,5.Totalmente de acuerdo,5.Totalmente de acuerdo,1. Totalmente en desacuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,1000.00,1000.00,2,2,2200.00,FALSO,3ro Secundaria,Soltero,,2,0,0,Numero Equivocado,Efectiva,Completa,33,2,Empleado tiempo completo,FE,Y,Y,Vive con padres,0,5000,5,1,5100,10098,1985,244.8,1,1,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,41,0,Empleado tiempo completo,FE,Y,N,Propietario,0,4800,9,2,5000,9980,2438,232,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,59,0,Empleado tiempo completo,FE,Y,N,Vive con padres,6200,0,2,1,5300,10494,2950,254.4,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,Ocupado,Numero Equivocado,No realizada,53,2,Empleado tiempo completo,MA,Y,Y,Propietario,0,6000,7,2,5500,11330,450,220,1,1,3,0
Low Arrear,1. Totalmente en desacuerdo,2. Desacuerdo,3. Indiferente,4. De acuerdo,1. Totalmente en desacuerdo,3. Indiferente,2. Desacuerdo,500.00,100.00,1,1,1200.00,VERDADERO,6to Primaria,Casado,,1,0,1,Numero Equivocado,Efectiva,Completa,48,0,Empleado tiempo completo,MA,Y,Y,Renta,4400,0,4,1,10000,20600,6650,400,1,1,2,0
Low Arrear,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,,No realizada,59,0,Empleado tiempo completo,FE,N,Y,Renta,0,4000,9,1,10000,20600,13160,400,0,1,2,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,35,3,Empleado tiempo completo,MA,Y,N,Propietario,0,6000,4,1,6500,13390,1740,260,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,Apagado,No contesta,No realizada,53,0,Empleado tiempo completo,MA,Y,Y,Propietario,6000,0,7,1,4000,8240,2470,160,1,1,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,36,2,Empleado tiempo completo,FE,Y,N,Propietario,7000,5000,4,1,4500,8910,1170,216,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No contesta,No realizada,59,0,Empleado tiempo completo,FE,Y,Y,Propietario,4000,0,3,1,7000,14420,5400,280,1,1,3,1
Low Arrear,3. Indiferente,3. Indiferente,3. Indiferente,4. De acuerdo,4. De acuerdo,4. De acuerdo,4. De acuerdo,0.00,10.00,2,2,1200.00,FALSO,3ro Secundaria,Casado,,1,0,1,Efectiva,,Completa,50,0,Empleado tiempo completo,MA,N,Y,Propietario,7000,0,6,2,9000,18540,7580,360,0,1,3,0
Low Arrear,4. De acuerdo,3. Indiferente,2. Desacuerdo,5.Totalmente de acuerdo,4. De acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,1000.00,120.00,1,1,2500.00,VERDADERO,6to Primaria,Casado,,1,0,1,,Efectiva,Completa,68,0,Empleado tiempo completo,FE,Y,N,Propietario,4800,0,3,1,10000,20600,9750,400,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,31,3,Empleado tiempo completo,FE,Y,N,Propietario,5000,0,4,1,1000,2060,290,40,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,No existe,,No realizada,42,0,Empleado tiempo completo,MA,N,Y,Propietario,6000,0,3,1,6000,12360,4710,240,0,1,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,,No realizada,58,0,Empleado tiempo completo,FE,N,Y,Propietario,3000,0,4,1,3000,6180,1250,120,0,1,3,1
Low Arrear,4. De acuerdo,2. Desacuerdo,3. Indiferente,4. De acuerdo,3. Indiferente,2. Desacuerdo,4. De acuerdo,400.00,10.00,1,1,1200.00,FALSO,3ro Preparatoria,Casado,,1,2,0,,Efectiva,Completa,28,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,4000,3,2,5500,11330,4270,220,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,30,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,4800,2,1,5000,10300,2610,200,1,0,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,20,0,Empleado tiempo completo,MA,Y,N,Vive con padres,6000,0,2,1,4000,8240,2960,160,1,0,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,64,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,5200,1,1,3000,5940,1250,144,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,39,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,6000,2,1,7000,14420,790,280,1,0,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,27,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,4000,1,1,5000,9900,1680,240,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No existe,No realizada,26,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,8000,1,1,5100,10098,2052.4,244.8,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,20,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,4000,1,1,1100,2079,784,66,1,0,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,38,5,Empleado tiempo completo,FE,Y,N,Propietario,0,4000,7,1,5500,11330,3190,220,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,Numero Equivocado,Ocupado,No realizada,27,1,Empleado tiempo completo,FE,Y,Y,Vive con padres,0,6000,6,1,15000,30900,600,600,1,1,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,24,2,Empleado tiempo completo,FE,Y,N,Propietario,0,3500,2,1,3700,6993,4051,222,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No existe,No realizada,24,0,Empleado tiempo completo,MA,Y,N,Propietario,0,7200,3,1,2900,5481,1438,174,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No contesta,No realizada,35,0,Empleado tiempo completo,FE,Y,Y,Vive con padres,0,3600,4,1,3000,6180,720,120,1,1,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,Ocupado,,No realizada,26,0,Empleado tiempo completo,FE,Y,N,Propietario,3500,0,2,1,1400,2772,873,67.2,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,20,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,6400,1,1,5100,10098,2907.6,244.8,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,Ocupado,,No realizada,39,0,Empleado tiempo completo,MA,N,Y,Propietario,0,8000,2,1,4000,8240,-160,160,0,1,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,19,0,Empleado tiempo completo,MA,Y,N,Propietario,0,5900,1,1,2900,5481,844,174,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,26,0,Empleado tiempo completo,MA,Y,N,Vive con padres,4000,0,2,1,2000,3780,800,120,1,0,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,No existe,Fuera de Servicio,No realizada,36,0,Empleado tiempo completo,FE,Y,Y,Propietario,4800,0,1,1,4900,9702,564,235.2,1,1,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,20,0,Empleado tiempo completo,FE,Y,N,Vive con padres,8000,0,2,1,11000,22660,1500,440,1,0,1,1
Low Arrear,2. Desacuerdo,5. Totalmente de acuerdo,4. De acuerdo,5. Totalmente de acuerdo,3. Indiferente,4. De acuerdo,5. Totalmente de acuerdo,0.00,10.00,1,1,1200.00,FALSO,Licenciatura,Casado,,0,0,0,No contesta,Efectiva,Completa,54,0,Empleado tiempo completo,FE,Y,Y,Propietario,0,9000,5,1,5000,9900,4320,240,1,1,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,Apagado,No realizada,24,0,Empleado tiempo completo,MA,Y,Y,Vive con padres,0,4500,3,1,2800,5292,780,168,1,1,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No contesta,No realizada,22,0,Empleado tiempo completo,MA,Y,Y,Vive con padres,5000,3000,2,1,5700,11286,800,273.6,1,1,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,42,0,Empleado tiempo completo,MA,Y,N,Propietario,0,14000,5,2,10000,20600,3200,400,1,0,3,0
Low Arrear,1. Totalmente en desacuerdo,1. Totalmente en desacuerdo,3. Indiferente,4. De acuerdo,5.Totalmente de acuerdo,1. Totalmente en desacuerdo,2. Desacuerdo,500.00,310.00,2,1,1200.00,FALSO,3ro Preparatoria,Casado,,0,1,1,,Efectiva,Completa,47,0,Empleado tiempo completo,MA,Y,N,Propietario,0,6000,3,1,8000,16480,3130,320,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,26,0,Empleado tiempo completo,FE,Y,N,Propietario,6000,0,1,1,3700,6993,1196,222,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,50,0,Empleado tiempo completo,FE,Y,N,Renta,2000,4800,1,1,3600,6804,704,216,1,0,2,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,44,0,Empleado tiempo completo,FE,Y,N,Propietario,0,4000,1,1,2000,3780,1102,120,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,No contesta,,No realizada,52,2,Empleado tiempo completo,MA,N,Y,Propietario,0,12000,1,1,5000,9900,2520,240,0,1,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,42,0,Empleado tiempo completo,MA,Y,N,Propietario,14000,0,5,1,3000,6180,1264.3,120,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,31,0,Empleado tiempo completo,MA,Y,N,Propietario,8000,0,5,1,3800,7524,2566,182.4,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,49,0,Empleado tiempo completo,FE,Y,N,Propietario,0,5200,9,1,5200,10296,3324,249.6,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,52,0,Empleado tiempo completo,FE,Y,N,Propietario,8000,0,10,1,10000,19800,700,480,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,27,1,Empleado tiempo completo,MA,Y,N,Propietario,0,5500,2,1,3700,6993,3028,222,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,23,0,Empleado tiempo completo,FE,Y,N,Propietario,0,6000,4,1,8200,16236,4244,393.6,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,24,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,5500,2,1,3000,5670,2410,180,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Apagado,No realizada,22,0,Empleado tiempo completo,FE,Y,N,Renta,0,6000,3,1,6800,13464,4003.2,326.4,1,0,2,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,27,0,Empleado tiempo completo,FE,N,N,Vive con padres,0,4000,4,2,12500,25750,580,500,0,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,Ocupado,,No realizada,55,0,Empleado tiempo completo,MA,N,Y,Vive con padres,0,6000,3,2,6000,12360,1130,240,0,1,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,No existe,,No realizada,38,0,Empleado tiempo completo,FE,N,Y,Vive con padres,0,3200,1,1,2000,3960,1710,96,0,1,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,28,1,Empleado tiempo completo,FE,Y,N,Propietario,5200,0,4,1,3500,7210,3220,140,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,,No realizada,50,0,Empleado tiempo completo,FE,N,Y,Propietario,10800,0,7,0,0,0,0,0,0,1,3,1
Low Arrear,4. De acuerdo,4. De acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,2. Desacuerdo,4. De acuerdo,5.Totalmente de acuerdo,1000.00,10.00,1,1,14200.00,VERDADERO,3ro Secundaria,Casado,,2,1,1,,Efectiva,Completa,28,0,Empleado tiempo completo,FE,Y,N,Vive con padres,4000,3500,2,1,3500,7210,4560,140,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,20,0,Empleado tiempo completo,FE,Y,N,Renta,0,4000,2,1,1500,3090,0,60,1,0,2,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,50,0,Empleado tiempo completo,FE,Y,N,Propietario,0,5000,6,1,7000,14420,3280,280,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,43,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,6000,3,1,6300,12474,8733.2,302.4,1,0,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,No contesta,,No realizada,23,0,Empleado tiempo completo,MA,N,Y,Propietario,0,4600,4,2,6700,13546,4754,293.6,0,1,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,20,0,Empleado tiempo completo,FE,Y,N,Propietario,4000,0,2,1,3700,7326,2209,177.6,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,No se encontraba en el domicilio,,No realizada,37,0,Empleado tiempo completo,FE,Y,Y,Propietario,0,6000,2,1,9500,19570,3490,380,1,1,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,27,0,Empleado tiempo completo,MA,Y,N,Propietario,0,6500,4,2,6500,13150,1104,284,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,21,0,Empleado tiempo completo,FE,Y,N,Propietario,4800,0,1,1,3600,6804,718,216,1,0,3,1
Low Arrear,3. Indiferente,3. Indiferente,4. De acuerdo,4. De acuerdo,2. Desacuerdo,3. Indiferente,4. De acuerdo,500.00,10.00,2,1,20000.00,VERDADERO,6to Primaria,Uni¢n Libre,,1,0,0,Efectiva,,Completa,27,1,Empleado tiempo completo,MA,N,Y,Propietario,4500,0,1,1,2000,3780,820,120,0,1,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,19,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,6000,1,1,2900,5481,3097,174,1,0,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,42,4,Empleado tiempo completo,FE,Y,N,Propietario,0,5200,3,1,4000,7920,1980,192,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,No contesta,,No realizada,23,0,Empleado tiempo completo,MA,N,Y,Vive con padres,0,3300,4,2,4500,9270,1280,180,0,1,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,23,1,Empleado tiempo completo,MA,Y,N,Propietario,0,16500,1,1,2900,5481,1021,174,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de servicio,No realizada,31,0,Empleado tiempo completo,FE,Y,N,Vive con padres,5000,0,8,2,7500,15130,360,332,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de servicio,No realizada,38,0,Empleado tiempo completo,FE,Y,N,Propietario,0,4400,3,1,10000,20600,9178,400,1,0,3,1
Low Arrear,2. Desacuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,3. Indiferente,3. Indiferente,5.Totalmente de acuerdo,800.00,10.00,1,1,16000.00,VERDADERO,2do Secundaria,Casado,,0,0,0,,Efectiva,Completa,26,2,Empleado tiempo completo,MA,Y,N,Propietario,0,6000,3,1,4600,9108,3777,220.8,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No se encontraba en el domicilio,No realizada,22,2,Empleado tiempo completo,FE,Y,N,Vive con padres,1200,3200,3,2,4000,8040,1670,180,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de servicio,No realizada,27,2,Empleado tiempo completo,FE,Y,N,Vive con padres,0,2800,2,1,3000,5940,1699,144,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Ocupado,No realizada,22,0,Empleado tiempo completo,FE,Y,N,Vive con padres,0,5600,1,1,1800,3402,520,108,1,0,1,1
Low Arrear,5.Totalmente de acuerdo,4. De acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,5.Totalmente de acuerdo,0.00,100.00,1,1,14200.00,FALSO,2do Secundaria,Soltero,,1,0,1,,Efectiva,Completa,48,0,Empleado tiempo completo,MA,Y,N,Propietario,0,4800,2,1,7500,15450,0,300,1,0,3,0
Low Arrear,3. Indiferente,2. Desacuerdo,4. De acuerdo,5.Totalmente de acuerdo,4. De acuerdo,2. Desacuerdo,5.Totalmente de acuerdo,100.00,10.00,2,2,20000.00,VERDADERO,1ro Preparatoria,Uni¢n Libre,,2,0,0,,Efectiva,Completa,25,1,Empleado tiempo completo,FE,Y,N,Renta,4000,0,1,1,2000,3780,1340,120,1,0,2,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,29,1,Empleado tiempo completo,FE,Y,N,Vive con padres,0,3000,1,1,1000,1890,180,60,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,20,0,Empleado tiempo completo,MA,Y,N,Propietario,0,2500,1,1,1500,2835,990,90,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,36,0,Empleado tiempo completo,FE,Y,N,Propietario,0,4500,2,1,2000,3780,680,120,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Ocupado,No realizada,42,0,Empleado tiempo completo,FE,Y,N,Propietario,0,5000,7,2,11300,23094,2452,470.4,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de servicio,No realizada,36,0,Empleado tiempo completo,FE,Y,N,Propietario,0,9500,10,2,19500,40170,7745,780,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Numero Equivocado,No realizada,23,0,Empleado tiempo completo,MA,Y,N,Propietario,0,4800,3,1,2500,4725,3440,150,1,0,3,0
Low Arrear,2. Desacuerdo,4. De acuerdo,3. Indiferente,5.Totalmente de acuerdo,2. Desacuerdo,3. Indiferente,5.Totalmente de acuerdo,600.00,10.00,2,2,1020.00,FALSO,6to Primaria,Soltero,,0,0,2,,Efectiva,Completa,22,0,Empleado tiempo completo,FE,Y,N,Propietario,0,3000,4,1,2000,4120,440,80,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,29,0,Empleado tiempo completo,MA,Y,N,Propietario,0,4000,3,1,2500,4950,1365,120,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No contesta,No realizada,39,0,Empleado tiempo completo,FE,Y,Y,Propietario,0,10000,4,2,7500,15090,4734,336,1,1,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,48,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,8000,2,1,3000,5940,930,144,1,0,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de servicio,No realizada,44,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,8000,2,1,5000,9900,3550,240,1,0,1,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de servicio,No realizada,40,0,Empleado tiempo completo,MA,Y,N,Propietario,0,5000,2,1,3000,6180,1620,120,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,No existe,,No realizada,62,0,Empleado tiempo completo,FE,Y,Y,Propietario,0,4500,7,1,6000,12360,2260,240,1,1,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,37,0,Empleado tiempo completo,FE,Y,N,Vive con padres,6000,0,4,1,4700,9306,1577,225.6,1,0,1,1
Low Arrear,,,,,,,,,,,,,,,,,,,,No contesta,No contesta,No realizada,50,0,Empleado tiempo completo,MA,Y,Y,Propietario,0,9200,4,2,9600,19368,3967.4,424.8,1,1,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,42,0,Empleado tiempo completo,FE,Y,N,Propietario,6000,0,3,1,6500,13390,5980,260,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,32,0,Empleado tiempo completo,MA,Y,N,Propietario,7000,0,5,2,12500,25110,12983,564,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,43,0,Empleado tiempo completo,FE,Y,N,Propietario,7000,0,7,1,6000,12360,1280,240,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,43,0,Empleado tiempo completo,FE,Y,N,Propietario,7200,0,10,1,10000,20600,13394,400,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,No realizada,28,0,Empleado tiempo completo,FE,Y,N,Propietario,0,12000,6,2,12400,25352,8382,515.2,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,,No realizada,45,0,Empleado tiempo completo,MA,Y,N,Renta,7200,0,6,1,6000,12360,5800,240,1,0,2,0
Low Arrear,3. Indiferente,4. De acuerdo,4. De acuerdo,5.Totalmente de acuerdo,2. Desacuerdo,4. De acuerdo,5.Totalmente de acuerdo,1000.00,10.00,1,2,2000.00,FALSO,3ro Preparatoria,Uni¢n Libre,,1,0,1,Efectiva,,Completa,38,0,Empleado tiempo completo,FE,N,Y,Propietario,0,8000,5,0,0,0,0,0,0,1,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,,No realizada,50,0,Empleado tiempo completo,FE,N,Y,Propietario,0,6000,6,1,5000,10300,4650,200,0,1,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,Fuera de Servicio,,No realizada,38,0,Empleado tiempo completo,FE,Y,N,Propietario,9800,0,7,1,7000,13860,2303,336,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,33,0,Empleado tiempo completo,MA,Y,N,Propietario,6000,0,3,1,3700,6993,2612,222,1,0,3,0
Low Arrear,,,,,,,,,,,,,,,,,,,,,No se encontraba en el domicilio,No realizada,68,0,Empleado tiempo completo,FE,Y,N,Propietario,0,8000,5,2,9500,19570,6390,380,1,0,3,1
Low Arrear,3. Indiferente,3. Indiferente,2. Desacuerdo,5.Totalmente de acuerdo,2. Desacuerdo,4. De acuerdo,3. Indiferente,1000.00,55.00,1,2,1120.00,VERDADERO,6to Primaria,Casado,,3,0,0,,Efectiva,Completa,26,3,Empleado tiempo completo,FE,Y,N,Propietario,6000,0,4,1,2000,4120,520,80,1,0,3,1
Low Arrear,,,,,,,,,,,,,,,,,,,,,No contesta,No realizada,37,0,Empleado tiempo completo,MA,Y,N,Vive con padres,0,6000,6,2,21500,44290,25820,860,1,0,1,0
